customer_id,natural_key,first_name,last_name,email,phone,address_line1,address_line2,city,state_region,postcode,country_code,latitude,longitude,birth_date,join_ts,is_vip,gdpr_consent
537,CUST-98989Z9Z89,Ashley,Fisher,brian22@example.com,0460-353-187,Suite 715 64 Reed Flat,,Smithchester,NSW,2923,AU,-38.640376,144.285407,2000-06-18,2024-03-15T11:23:43,False,True
538,CUST-]98]},Mary,Clark,kwilliams@example.net,07-1741-3522,5 Alexandria Boulevard,,New Joshua,NT,2373,AU,-38.347557,134.668190,1972-04-05,2024-11-19T13:17:53,False,True
539,CUST-[8}9,Patrick,Martinez,krystalwebb@example.net,(03)-3975-1437,631 Douglas Court,,Lake Tiffanyside,NSW,2990,AU,-34.964824,126.847261,1964-04-27,2024-07-18T23:05:33,False,True
540,CUST-Z0,Maria,Foley,millerbrandon@example.org,03.9374.9600,34 Williams Street,,Smithburgh,ACT,2661,AU,-42.504565,137.818832,1992-09-18,2024-05-31T10:55:28,False,True
541,CUST-}A}A8-[,Jack,Watson,umarshall@example.com,(03) 5511 8567,Unit 15 9 Morgan Strip,,St. Kayla,ACT,2952,AU,-36.241278,128.147947,1975-05-14,2024-07-16T18:30:17,False,True
542,CUST-]A]{Z-[,Robert,Holden,johnsalas@example.com,64375445,81 Smith Alley,,Anthonytown,VIC,2907,AU,-39.522625,125.000473,1974-05-07,2024-09-04T15:11:22,False,True
543,CUST-0]-9-[9[0,William,Johnson,mlewis@example.org,+61.400.686.760,Unit 38 2 Russell Wade,,Mikefurt,NT,2364,AU,-39.441572,133.731839,1965-01-22,2024-04-07T14:24:01,False,True
544,CUST--A-A]ZA}0{,Timothy,Harper,briangraham@example.org,,,,St. Mikeshire,QLD,2533,AU,-39.032618,148.001782,1995-06-07,2024-04-17T02:47:59,False,True
545,CUST-]]8,David,Macias,ramirezmichelle@example.net,+61357209825,Level 2 987 Berry Causeway,,Paulborough,TAS,2920,AU,-40.754228,148.257227,1979-10-30,2024-05-22T15:18:32,False,True
546,CUST-00-0ZZ,Jennifer,Edwards,powelljohn@example.net,02.3371.8560,6 Hernandez Parade,,Bryanbury,VIC,2927,AU,-40.326356,128.311072,1981-08-20,2024-07-01T20:14:42,True,True
547,CUST-9[A[Z9,David,Matthews,valdezthomas@example.org,+61 7 8262 2411,45/689 Richardson Road,,South Stacy,QLD,2673,AU,-38.968556,142.186509,1984-12-28,2024-10-23T05:38:44,False,True
548,CUST-{-{0{,Lori,Lynch,courtney51@example.net,2069.5476,582/982 Tracy Crescent,,New Daniel,WA,2920,AU,-36.412767,150.927053,1974-12-15,2024-07-04T13:33:45,False,True
549,CUST-Z-}Z-]AA,David,Harding,zsnyder@example.org,,,,Hudsonfurt,NT,7456,AU,-41.610953,135.182788,1982-02-08,2024-04-12T15:39:34,False,True
550,CUST-8[]},Christina,Copeland,heather72@example.com,(03)-3849-4002,0/619 Travis Ridge,,Justinmouth,ACT,2613,AU,-38.813518,116.903041,1976-01-19,2024-09-28T08:19:52,False,True
551,CUST-}-{Z}0Z,Robert,Meyer,tcarrillo@example.com,07 9577 4790,6 Jennifer Ground,,South Christopherborough,WA,2609,AU,-37.640061,129.312082,1971-04-10,2025-01-06T04:20:12,False,True
552,CUST-]-A-,Timothy,Rodriguez,hughestrevor@example.com,0443-607-668,Level 0 218 Albert Elbow,,Lake Dustinbury,NT,2677,AU,-38.306187,151.739205,1997-06-04,2024-06-01T06:17:26,True,True
553,CUST-ZA][A-8Z}A,Antonio,Day,hendersonchad@example.com,03-3131-5326,425/6 Timothy Access,,Port Kevin,NT,2978,AU,-39.717080,125.586901,1969-07-23,2024-01-31T17:23:10,False,True
554,CUST-{-8A-,Lisa,Hale,jennifer24@example.org,+61-486-483-270,84/6 Kyle Point,,New Susanshire,ACT,2650,AU,-37.826574,123.426178,1996-02-02,2024-05-13T00:26:37,False,True
555,CUST-[[,Michael,Chang,pjohnson@example.com,+61.479.413.668,335 Glover Walk,,Smithton,NSW,9554,AU,-34.309619,145.584757,1985-01-04,2024-11-10T08:14:54,True,True
556,CUST-{---[],Robert,Santana,teresa32@example.net,+61 8 3272 4110,72 Hughes Ride,,Jamesland,WA,2629,AU,-40.913221,134.029666,1976-01-07,2024-11-25T04:11:00,False,True
557,CUST-}[8[,Ana,Bernard,garrett36@example.com,(07)57501408,806 Mark Tollway,,New David,ACT,2604,AU,-37.088655,151.419150,2009-10-08,2024-07-05T16:02:02,False,True
558,CUST-89-A9[{,Karen,Wright,kbryant@example.net,0450-074-619,Unit 24 42 Victoria Outlook,,South Sydneytown,QLD,2667,AU,-38.892666,146.270368,1991-06-25,2024-09-10T18:46:15,False,True
559,CUST-}{-}{[]9A0,Beverly,Baker,esims@example.com,+61.411.277.878,Flat 93 4 Rachael Fire Track,,Clintonton,VIC,2626,AU,-38.377247,147.696840,2004-11-14,2024-11-05T02:39:52,False,True
560,CUST-9-{-9[{,Crystal,Carney,fwilliams@example.org,07 6272 3691,7 Robert Circlet,,St. Christianberg,NT,2296,AU,-40.968543,124.485225,1993-10-31,2024-10-03T23:26:19,False,True
561,CUST-[[-8Z8--[9,Jeffery,Dickerson,sarah60@example.net,02.5548.6537,Suite 210 102 Hoffman Slope,,East Christinashire,VIC,2745,AU,-36.808646,149.856615,2008-09-18,2025-01-19T11:53:39,False,True
562,CUST-[}]A-,Tina,Winters,westlaura@example.org,07-1315-2251,Flat 42 332 John Glen,,Teresaville,ACT,2663,AU,-34.509524,113.987583,1968-02-12,2024-07-14T11:15:54,False,True
563,CUST--AZ--A]Z,Andrew,Dunn,michelle96@example.com,7604-2723,81 Brandi Point,,North Jonathan,QLD,0987,AU,-36.344120,134.109152,1974-05-07,2024-09-04T08:29:09,False,True
564,CUST--}8,Anthony,Miller,davidjackson@example.com,0491 124 441,0 Welch Extension,,East Lauraside,NSW,2920,AU,-36.085290,150.395325,2009-07-18,2024-07-21T10:09:52,False,True
565,CUST-{8A8,Lisa,Martin,maytimothy@example.org,63033605,189 Joseph Quadrangle,,Shannonfurt,TAS,2946,AU,-42.611973,125.261075,1982-05-11,2024-01-04T03:23:49,False,True
566,CUST-A[Z],Pamela,Jones,haasdonna@example.com,+61 8 0729 4333,907 Steven Quays,,West Brendaburgh,TAS,2632,AU,-40.762711,118.258248,1960-11-12,2025-01-02T06:16:03,False,True
567,CUST-89A--0A},Stephen,Myers,mejiakristin@example.net,+61255209676,772 Ralph Tollway,,North Abigailberg,ACT,2618,AU,-40.484477,130.350290,1991-01-30,2024-10-07T17:17:05,False,True
568,CUST-9-8[990]80,Teresa,Carter,ystevenson@example.org,+61 477 289 532,0 Jones Esplanade,,St. Jennifermouth,SA,2973,AU,-34.042034,145.519202,2005-08-27,2024-02-15T16:18:37,False,False
569,CUST-{8]A}]-ZA,Leonard,Olsen,christopherthornton@example.com,(02)-8906-5665,Unit 50 31 Scott Meander,,Brownshire,QLD,2140,AU,-40.537786,147.558900,1969-11-04,2024-09-21T15:17:37,False,False
570,CUST-]}{]999,Jorge,Trujillo,chavezsteven@example.com,,221 Nash Tor,,Zacharyville,TAS,2670,AU,-40.712036,150.577023,2000-12-28,2024-01-21T05:14:25,False,True
571,CUST--AA{]]A--0,Rebecca,Meyer,iperez@example.org,08-4177-0544,259 Lee Strip,,Lake Kimberly,ACT,2157,AU,-34.956009,117.531467,1987-07-04,2024-07-12T13:36:57,False,True
572,CUST-9}9}}9A[-,Jeffrey,Thompson,cameron47@example.org,+61.7.0070.0745,5/5 Jeffrey Siding,,St. Mollyport,ACT,2383,AU,-41.305370,130.985014,2004-11-08,2024-05-26T16:26:16,False,True
573,CUST-A}00]Z8]}],Jill,Rivers,ecampbell@example.org,(08)-3265-5306,344/74 Stephanie Quadrant,,East Brandyburgh,WA,1262,AU,-39.198044,151.094684,2005-06-15,2024-10-20T21:25:27,False,True
574,CUST-{]-,Crystal,Key,garciastephanie@example.org,1425-2941,Suite 466 812 Joseph Driveway,,Port George,TAS,2962,AU,-34.895169,122.170359,1962-06-25,2024-09-05T14:05:17,False,True
575,CUST-AZ[0{-[{Z9,Jacob,Martin,laurataylor@example.org,8436.3826,Apt. 122 407 Mathis Tor,,Fostershire,ACT,8698,AU,-39.123995,142.066145,1993-12-06,2024-10-05T09:55:25,False,True
576,CUST-Z[]}0,Natasha,Taylor,brian59@example.net,+61-420-019-357,4 Megan Grove,,Thomaston,WA,2668,AU,-36.443322,120.722534,2000-09-08,2024-05-04T00:46:09,False,True
577,CUST---8,Jennifer,Suarez,barrettian@example.net,+61857232780,433 Benjamin Landing,,Cooperstad,NSW,2903,AU,-41.912568,121.563838,1966-02-13,2024-04-10T03:36:07,False,True
578,CUST-}-0A,Jason,Garcia,yguerra@example.com,0406.650.377,171 Yoder Parkway,,Robertstad,NT,2699,AU,-35.139913,149.019469,1977-09-29,2024-08-06T10:00:48,False,True
579,CUST-8]8,Evan,Welch,johnmiller@example.net,,2 Hubbard Tarn,,North Amymouth,SA,2674,AU,-39.069807,148.398135,1997-11-05,2024-05-22T18:49:12,False,True
580,CUST--8,Maria,Marquez,duransusan@example.net,+61 2 4728 1062,Flat 32 4 Harris Outlook,,Jamesstad,QLD,1094,AU,-37.616484,131.790189,2013-08-26,2024-11-27T03:23:47,False,True
581,CUST--AZ-0}[]80,Karen,Lee,kristinwilcox@example.org,+61 7 1881 1402,9/4 Julie Siding,,Ericberg,QLD,5327,AU,-41.551577,150.854911,1966-05-02,2024-11-26T21:01:34,False,True
582,CUST-A--]A,Daniel,Becker,robert50@example.net,82189392,970/0 Kimberly Beach,,Amyview,QLD,2958,AU,-34.614644,124.862381,2002-12-07,2024-04-20T04:54:58,False,True
583,CUST-{Z{}--},Bryan,Collins,kristinshaw@example.net,0405 730 627,581 York Promenade,,Port Tiffanyborough,QLD,2674,AU,-39.455690,131.146527,2007-03-23,2024-11-16T16:50:02,True,True
584,CUST-[{}Z8[9-,Catherine,Shepherd,eric00@example.net,0743795895,4 Lee Top,,Humphreyhaven,WA,2956,AU,-37.784900,130.442228,1968-06-29,2024-04-23T18:19:07,False,True
585,CUST-Z-[]-]{8,Robert,Medina,timothy02@example.net,0435.081.588,42 Holland Colonnade,,Johnsonport,NSW,1585,AU,-38.636984,123.829956,1968-11-11,2024-10-25T21:55:04,False,True
586,CUST-8--[A8-,Julia,Vargas,monica36@example.net,5238-2963,87 Ford Loop,,Ashleyton,ACT,7951,AU,-42.787267,137.439411,1991-10-15,2024-03-19T11:35:31,True,True
587,CUST-ZA{}}-8[{,Stephanie,Horn,jessicagaines@example.org,0208556476,2 Graham Front,,East Catherineview,NT,2619,AU,-38.087754,143.134529,2001-04-11,2024-12-17T05:36:42,True,True
588,CUST-{Z9-[{9,Donald,Nelson,johnsonjacqueline@example.net,88283834,9 Munoz Street,,St. Bailey,QLD,0290,AU,-40.027623,131.573732,1964-10-15,2025-01-16T18:23:08,False,True
589,CUST--99,Stacy,Myers,hendersonkristi@example.org,07.8572.5344,Flat 10 454 Hawkins Brow,,Mannmouth,SA,4668,AU,-37.409535,118.336035,1963-05-20,2024-04-06T06:15:33,False,True
590,CUST-90-9,Austin,Lewis,richard84@example.org,0713288915,Suite 398 3 Colon Anchorage,,St. Markfurt,VIC,7437,AU,-40.183864,147.099962,1994-09-30,2024-12-02T21:00:49,False,True
591,CUST-Z{9-Z9[}0,Rebecca,Garrett,zimmermannicole@example.net,(08)28126253,Unit 63 747 Rose Gully,,Terrymouth,NSW,2677,AU,-41.685087,122.208609,2010-06-24,2024-10-01T08:12:42,False,True
592,CUST-8[A,Emily,Rivera,moyerfrank@example.org,(07).2957.6749,Level 3 99 Cheyenne Colonnade,,Kellyton,TAS,2975,AU,-35.666722,148.418187,1990-02-01,2024-01-25T07:55:58,False,True
593,CUST-}08]8{]Z,Patrick,Campbell,james04@example.org,(02).3310.7966,5 Roberts Mews,,South Jeffreyside,NT,6856,AU,-38.555401,150.335202,2013-10-03,2024-11-02T18:44:20,True,True
594,CUST-ZZ]{,Anna,Tate,matthew12@example.net,+61 8 9628 7340,Flat 84 391 Thomas Parade,,Port Leeport,SA,2755,AU,-37.603842,133.935461,1999-07-14,2024-04-27T09:09:48,False,True
595,CUST--A-{09,Heidi,Owens,paigekeller@example.net,(02) 9543 4630,068 Donald Brae,,Donaldbury,WA,2685,AU,-43.982806,142.616673,2000-12-04,2024-05-14T05:10:18,False,True
596,CUST-{9,April,Massey,brianwilliams@example.org,07.3807.5641,692 Chen Intersection,,New Andrea,TAS,2657,AU,-40.209308,138.292556,2013-11-30,2024-05-28T08:13:44,False,True
597,CUST-A{}],Joyce,Nguyen,mark05@example.net,3632.9909,89 Stephen Trailer,,Jessicamouth,NSW,2979,AU,-38.763556,115.573468,1986-09-30,2024-11-20T06:30:49,False,True
598,CUST-8}--9,Kenneth,Powers,jill11@example.org,7595.2575,603 Martin Ground,,Susanstad,TAS,2917,AU,-40.401697,140.833093,2011-12-13,2024-03-05T21:36:24,False,True
599,CUST-A{9}A,Valerie,Castillo,williamsjulia@example.com,(08).4298.0112,10/8 Robinson Line,,Patriciamouth,ACT,2920,AU,-35.244132,113.208957,1986-08-21,2024-11-25T10:22:19,False,True
600,CUST--[-,Matthew,Avery,alvaradobrett@example.net,03 6725 5710,651 Brenda Amble,,West Michaelborough,VIC,2619,AU,-43.638356,146.678945,2000-02-27,2024-02-03T22:03:52,False,True
601,CUST-Z[98},Todd,Robbins,judy57@example.org,08.6902.4880,739 Scott Lookout,,Crystalhaven,NSW,2697,AU,-39.042035,112.791727,1990-01-03,2024-04-17T14:22:53,False,True
602,CUST--A-{A,Wayne,Moore,crawfordjoshua@example.com,03-4644-7209,809 Scott Common,,Brookschester,SA,2663,AU,-39.953341,143.247195,1985-12-27,2024-10-18T20:37:54,False,True
603,CUST-8{--A,Trevor,Perez,parkersarah@example.net,(08).5675.9744,829 Matthew Slope,,East Max,NT,2613,AU,-43.450395,134.958319,1982-06-24,2024-04-14T11:01:05,False,True
604,CUST-Z[0Z[A-8,Brooke,Adams,charlescasey@example.net,2941 3503,8 David Firetrail,,Matthewhaven,TAS,2641,AU,-42.365100,126.535961,1964-11-07,2025-01-03T17:45:12,False,True
605,CUST-8A,Dean,Clark,rowlandjudith@example.com,02 0568 3882,352 Christina Wade,,Traceyport,NT,2914,AU,-37.648154,114.170687,2004-07-15,2024-03-22T23:13:04,False,True
606,CUST--Z9A9A{Z,Kimberly,Morgan,monicacastillo@example.net,0360984037,Flat 14 226 Stephanie Street,,St. Ronaldville,NSW,2697,AU,-39.388557,131.915886,1965-09-07,2024-05-02T15:25:18,False,True
607,CUST-]]}{9,Lance,Williams,seandouglas@example.com,0354 8148,486/88 Macdonald Drive,,Karenshire,SA,2986,AU,-41.288052,131.401676,1985-12-30,2024-08-14T08:55:34,False,True
608,CUST-0[A,Bruce,Mcdaniel,jamesrobert@example.org,0449 529 831,,,Rodriguezhaven,NSW,1678,AU,-42.448707,145.472563,1968-02-14,2024-02-14T03:42:56,True,True
609,CUST-9,Matthew,Hughes,kaitlyn13@example.org,07-7789-4699,Level 8 393 Alexander Quad,,Benjaminville,NT,7092,AU,-35.668927,121.176564,2008-12-09,2024-08-25T18:28:43,False,True
610,CUST--]-},Michael,Howard,carlos72@example.net,0919 8781,7 Garza Centre,,West Danielton,ACT,2933,AU,-43.408425,121.978122,1967-08-12,2024-12-03T22:23:29,False,True
611,CUST-A}0-Z[-[,Kelly,Taylor,mitchelljohn@example.org,05560373,Level 3 8 Blevins Loop,,East Heidi,WA,2916,AU,-41.594161,143.799615,2013-03-29,2024-06-09T02:43:13,False,True
612,CUST-[A}{,Danielle,Daniels,perezjohnny@example.org,4590.7450,70/269 Christina Alley,,Brianland,NT,2616,AU,-35.280227,116.434647,1962-03-22,2024-06-12T00:40:49,False,True
613,CUST-0]{,Joshua,George,zsandoval@example.com,0442-668-325,Flat 59 37 Blair Trail,,West Melissaport,SA,2922,AU,-39.252190,148.020857,1993-03-15,2024-01-22T23:15:36,False,True
614,CUST-800Z{-,Anthony,Barrett,lauraconner@example.net,(03)-5534-9887,315/708 Chad Round,,Johnsonchester,NT,2619,AU,-41.672734,114.140409,2006-01-29,2024-11-28T01:27:03,True,False
615,CUST--{--,Scott,Figueroa,mariohall@example.com,+61-478-306-202,,,West Amberberg,TAS,2828,AU,-43.484292,122.039234,2001-03-17,2024-02-02T11:24:21,False,True
616,CUST--00-A}[Z,Katherine,Davis,christopherwilliams@example.org,+61.8.2546.4536,154 Acevedo Cul-de-sac,,Perezville,VIC,0907,AU,-42.848663,113.108110,1999-03-05,2024-10-01T09:43:39,False,True
617,CUST--},Anthony,Martin,johnsonmatthew@example.org,+61-3-2138-7725,5 Melissa Bypass,,Andreaport,NSW,2976,AU,-34.225724,135.253232,2009-03-30,2024-04-26T11:15:37,False,True
618,CUST-A-00,Martin,Johnson,chrispope@example.org,0467 791 659,18 Rogers Vista,,Loganbury,VIC,0823,AU,-40.359069,151.584721,2010-09-11,2024-07-05T07:16:24,False,True
619,CUST-A--89,Danielle,Davis,kimberly88@example.com,08 1893 7764,227 Larsen Centre,,North Eric,ACT,2945,AU,-36.662763,118.542618,1982-05-14,2024-09-09T00:58:35,False,True
620,CUST-{8},Justin,Fox,colleenmcdowell@example.org,+61 466 978 421,46 Tiffany Ronde,,St. Danielhaven,ACT,0272,AU,-42.643596,139.355903,1963-11-23,2024-12-28T23:57:25,False,True
621,CUST-[}9,Benjamin,George,sharon31@example.org,+61.2.8692.7560,14 Bennett Pass,,New Garyton,SA,2929,AU,-36.268089,128.491197,1968-06-26,2024-05-09T06:22:27,False,True
622,CUST--[9}--8-Z,Lindsay,Brady,barnettlori@example.org,+61 8 4535 3598,Apt. 214 23 Alyssa Ridge,,Wushire,QLD,4611,AU,-40.320529,150.196089,2006-05-23,2024-08-06T19:40:48,False,True
623,CUST-[]9}00[A}9,Eric,Franco,jessica43@example.net,+61 2 7983 4975,Apt. 419 16 Nelson Drive,,Davisfurt,ACT,1254,AU,-41.518429,142.575573,2008-07-13,2024-11-09T04:50:31,False,True
624,CUST-]ZA},Elizabeth,Matthews,norriscynthia@example.com,,2 Christina Fairway,,New Peggy,SA,0981,AU,-37.755132,129.581565,1979-04-25,2025-01-19T22:26:03,False,True
625,CUST-[]}{A0,Bryan,Joseph,ljohnson@example.net,(08)04586721,4 Michael Basin,,Stephanieland,NSW,2683,AU,-34.944579,122.323701,1983-01-28,2024-08-10T10:21:52,False,True
626,CUST--}{,Sherri,Singleton,kimberly79@example.com,+61 3 9688 1190,Apt. 292 381 Christopher Reach,,Lake Zacharyborough,WA,5179,AU,-37.122463,150.989830,2013-05-15,2024-03-21T20:39:43,False,True
627,CUST-{A-]00[,Bonnie,Wise,ywilliams@example.net,9297.7094,0 Joan Park,,Nielsenview,QLD,2056,AU,-39.182911,112.303618,1963-07-14,2024-06-24T04:43:07,False,True
628,CUST-[{]A0]0[{8,Peggy,Ford,heberttodd@example.com,,Flat 93 76 Robert Centreway,,South Angela,QLD,2920,AU,-43.517888,151.957596,2013-03-10,2024-06-20T03:12:44,False,True
629,CUST-}8[]Z,Cynthia,Boyd,lschaefer@example.net,+61-2-9323-7793,687 Grant Gate,,St. Veronicaville,NSW,2638,AU,-34.908335,113.433083,2008-04-08,2024-04-25T04:38:37,False,True
630,CUST-8}8]Z{]]A,Robin,Mcdowell,sabrina77@example.org,0402 989 222,04 Lori Pass,,Smithtown,TAS,2623,AU,-35.216092,137.634850,1985-03-08,2024-11-13T08:39:15,False,True
631,CUST-{8-{-Z{[{Z,Samuel,White,xcarlson@example.net,(03)20127904,96 Gloria Ronde,,Lake Samuelborough,VIC,2313,AU,-37.829673,131.950283,1962-07-08,2024-04-04T04:14:52,False,True
632,CUST-8009,Vincent,Williams,tjohnson@example.net,2348-4552,4/33 Allen Little,,South Daniel,TAS,2620,AU,-39.263936,134.045347,2004-11-25,2024-07-31T23:15:57,False,True
633,CUST-}8ZZ{A,Sean,Smith,juan81@example.org,+61.7.4185.0738,9/412 Mary Crossroad,,Wagnershire,TAS,5655,AU,-40.352864,149.930771,1975-09-10,2024-10-01T19:31:52,False,True
634,CUST-80[,Brandon,Rogers,leesarah@example.net,0804512930,0 Abigail Part,,East Michaelland,ACT,2637,AU,-36.593914,114.682938,2011-01-29,2024-10-13T22:17:43,False,True
635,CUST--[}{989,Nicole,Wright,dhall@example.com,8983 9180,450 Jeffery Break,,West Jason,VIC,6972,AU,-41.524976,142.392094,1987-05-13,2024-04-28T13:42:30,False,True
636,CUST--}[0-0},Timothy,Gardner,ginawilliams@example.com,(02)-1328-9198,Unit 90 597 Tyler Gardens,,Trevortown,VIC,2952,AU,-43.173678,134.279609,1992-02-10,2024-06-05T15:01:54,False,True
637,CUST-[-},Deborah,Baker,kayla85@example.com,4768-6019,9/065 Wagner Park,,St. Samuel,QLD,2682,AU,-41.683699,115.226290,1990-11-26,2024-06-04T07:20:26,False,True
638,CUST--A}}-,Joshua,Leonard,kathrynrichardson@example.org,+61.491.954.157,4/9 Wilson Terrace,,Port Tiffany,ACT,1186,AU,-34.999446,137.129867,1977-07-14,2024-10-06T17:08:38,False,True
639,CUST-]{,Cory,Johnson,reedmiranda@example.org,6155-3197,76 Gregory Reach,,Campbellfurt,SA,2999,AU,-37.749850,114.738330,1994-02-20,2024-10-04T14:10:57,True,True
640,CUST-[-]8{,Thomas,Garner,kristen84@example.org,08.6321.1396,9 Rodriguez Circuit,,Kylefort,QLD,2768,AU,-38.194932,144.378520,1960-04-06,2024-04-18T11:05:43,True,True
641,CUST-[[9ZZ8]9A0,Kelly,Mitchell,durantommy@example.net,+61-407-787-994,5 Brittany Esplanade,,Zoeburgh,TAS,2620,AU,-34.499458,128.084707,2002-06-23,2024-12-02T10:00:32,False,True
642,CUST-Z-{0}}{[,Kelly,Willis,zlyons@example.net,,,,Grahamtown,TAS,7296,AU,-39.418821,127.267663,1977-09-13,2024-06-07T17:27:32,False,True
643,CUST-{8Z[}]Z9,Kevin,Martin,micheleshaw@example.net,9067.8638,76 Martin Courtyard,,Anthonymouth,VIC,2943,AU,-42.227494,131.056973,1961-06-18,2025-01-23T13:33:12,False,True
644,CUST-9}8],Valerie,Nguyen,brownangela@example.org,+61 2 8352 4992,3/4 Dana Plateau,,Lake Jamie,ACT,2126,AU,-37.387132,125.888546,1964-10-30,2024-09-29T10:39:52,False,True
645,CUST-}Z0[--0Z0A,Kevin,Johnson,bookerthomas@example.org,8766.7944,Level 1 8 Lindsey Towers,,Welchside,NSW,2018,AU,-42.771670,138.071314,1983-12-05,2024-06-27T10:02:00,False,True
646,CUST--{Z-,Ann,Howard,jeffreygonzalez@example.org,02-3423-9871,261 Colleen Entrance,,Lisaborough,NSW,2344,AU,-42.703836,134.930437,1981-06-18,2024-01-12T23:41:58,False,True
647,CUST-8[],Melissa,Gallegos,lnorman@example.net,+61-448-806-093,53 Stone Entrance,,St. Christopher,TAS,0262,AU,-37.226825,137.107539,2007-01-31,2024-04-12T14:29:34,False,True
648,CUST-}--]{-A,Jack,Thompson,tracyharper@example.net,3735.8450,Level 2 81 Oliver Steps,,West Josephside,VIC,2959,AU,-39.193152,117.807214,1975-09-29,2024-05-22T09:00:43,False,True
649,CUST--{,David,Taylor,samuelstanley@example.com,07.5245.0877,595/648 Anthony Colonnade,,Kennethstad,NSW,2920,AU,-37.286503,136.654653,1967-07-10,2024-02-28T06:54:06,False,True
650,CUST-Z{A[]8]Z-],Christopher,Davis,wendy68@example.net,(07).3965.5600,Flat 42 91 Brown Corso,,West Megan,NT,2610,AU,-35.248394,149.386590,1999-12-05,2024-01-12T16:04:47,False,True
651,CUST-Z],Paul,Moreno,tle@example.com,+61704181529,35 Reynolds Heights,,North Emilyfurt,SA,2995,AU,-41.524974,116.417460,1979-08-18,2024-05-07T18:05:53,False,True
652,CUST-]]{0--{,Jacob,Cowan,alichristopher@example.net,03 9869 1115,83 Daniel Driveway,,Clarkbury,NSW,4319,AU,-43.806942,115.531152,1979-01-21,2024-02-02T15:35:11,False,True
653,CUST-99Z9-,Larry,Owen,katherine08@example.net,+61-7-9233-3669,Flat 73 43 Dawn Ridge,,Anthonytown,VIC,2009,AU,-41.139027,149.565571,1995-06-12,2025-01-07T05:55:37,False,False
654,CUST-Z-,Dale,Mccullough,dsmith@example.org,03.3899.0780,0 Joanna Tarn,,Julianfurt,ACT,2632,AU,-41.044360,126.973316,2006-04-26,2024-08-22T22:50:30,False,True
655,CUST-}}Z[0{,Christy,Joyce,virginia33@example.com,+61-459-733-093,,,South Sarah,NT,2668,AU,-37.540624,135.683107,1972-07-12,2024-06-08T11:12:16,True,True
656,CUST-0Z0,Jennifer,Anthony,forbesmarie@example.net,(02) 1222 0593,5/442 Timothy Steps,,West Thomasville,SA,1671,AU,-36.273654,121.269222,2011-03-03,2024-07-03T11:43:47,False,True
657,CUST-0-AA98Z,Stacy,Smith,cynthiajimenez@example.net,3491-5012,21 Gentry Corso,,East Haleybury,NSW,2928,AU,-39.153056,130.527511,1967-08-20,2024-07-31T15:53:08,True,True
658,CUST-A--},Sharon,Michael,robert68@example.org,0755 7569,Flat 14 8 Martinez Riverway,,Kennethfort,NSW,2953,AU,-36.149742,128.490574,1965-10-28,2024-06-06T17:20:04,False,True
659,CUST-8-{--A,Edwin,Williams,davisalan@example.com,6382 1743,Flat 30 5 John Distributor,,Porterview,SA,2623,AU,-39.321145,117.221124,1998-09-12,2024-07-27T19:20:37,False,True
660,CUST-[09[0-,Wanda,Thompson,larry27@example.org,(03)57260785,9 Dunn Riviera,,Davisshire,ACT,7845,AU,-37.001476,146.542293,1975-01-25,2024-09-16T00:01:12,False,True
661,CUST-9-9Z-,Anna,Phillips,hernandeznichole@example.org,60166031,Level 7 036 Frost Landing,,Burtonmouth,VIC,2961,AU,-37.063931,136.232478,1997-08-11,2024-04-02T06:12:35,False,True
662,CUST--A0-8}0{A9,Angela,Henry,millsjessica@example.net,0433-366-117,Apt. 428 09 Vance Crest,,Lake Nicole,WA,2932,AU,-34.016493,114.372114,1974-03-05,2024-02-10T02:44:04,False,True
663,CUST-{9ZZ0-{ZA,Nicholas,Carlson,shirley51@example.net,+61-404-243-329,Apt. 230 001 Patricia Copse,,New Matthewborough,QLD,2245,AU,-43.069915,137.986615,2010-08-26,2024-02-01T08:56:07,False,True
664,CUST--,Susan,Stokes,ugonzalez@example.net,+61 8 3054 2437,40 Erin Grove,,Solomonborough,WA,3460,AU,-40.192345,140.542731,1983-12-12,2024-07-03T00:01:38,False,True
665,CUST-Z}8]{--08,Stephanie,Alvarez,jenniferrivera@example.com,(07) 8806 8120,5 Monica Extension,,Millermouth,TAS,2643,AU,-35.838319,144.532659,1972-06-06,2024-02-10T14:23:38,False,True
666,CUST-{]}9[,Michael,May,dbaldwin@example.com,+61.3.8936.2258,14/0 Martin Rest,,Wrightfurt,WA,2655,AU,-36.411329,113.874428,1969-09-29,2024-11-15T10:25:59,False,True
667,CUST-]-]]A}]9,Heather,Wood,gabriela92@example.org,08 5096 1264,0 Reyes Run,,Wrightchester,ACT,8459,AU,-37.967705,146.257002,1973-11-14,2024-06-18T10:28:47,False,True
668,CUST--A{[-88[,Molly,Taylor,cburns@example.org,+61.7.5363.8522,11 Parks Circlet,,Barrettshire,NT,2054,AU,-41.717093,129.535059,1961-02-28,2024-03-04T21:00:33,False,True
669,CUST-{]-A-980},Christopher,Pearson,ryanpowers@example.net,+61.3.0164.6192,6 Pace Byway,,Frankstad,SA,2927,AU,-39.983213,122.036701,1991-02-24,2024-10-31T07:50:20,False,True
670,CUST-A-}8,Gregory,Torres,nicolesummers@example.org,+61-7-7118-7268,2 Green Cove,,Stacyport,NT,2973,AU,-42.741610,135.490365,2004-03-22,2024-11-30T00:06:37,True,True
